environment,metric,left,right,n_pairs,mean_difference,median_difference,bootstrap_ci_low,bootstrap_ci_high,cohen_dz,rank_biserial,paired_t_p,wilcoxon_p,sign_test_p,wins,losses,ties,difference_skew,difference_excess_kurtosis,catastrophic_low_outliers,catastrophic_high_outliers,win_rate_non_ties,paired_t_holm_p,wilcoxon_holm_p,sign_test_holm_p
CliffWalking-confirmatory,mean_return,count_gate_tau_20,crisp_relative_gate,30,308.8333333333333,487.0,227.66666666666666,389.8666666666667,1.296737515496371,1.0,8.158813429284376e-08,6.629191743375843e-06,2.384185791015625e-07,23,0,7,-0.5829862547013422,-1.7838553582442307,0,0,1.0,1.2238220143926564e-06,9.943787615063765e-05,3.5762786865234375e-06
CliffWalking-confirmatory,mean_return,count_gate_tau_20,fuzzy_no_reliability,30,16.233333333333334,0.0,0.0,48.7,0.1825741858350554,1.0,0.3255819880161935,0.31731050786291415,1.0,1,0,29,5.477225575051663,30.0,0,0,1.0,1.0,1.0,1.0
CliffWalking-confirmatory,mean_return,count_gate_tau_20,fuzzy_no_support,30,65.93333333333334,2.0,17.166666666666668,130.73333333333332,0.3924987142282248,1.0,0.0400448309087278,0.00018072616699528392,1.52587890625e-05,17,0,13,2.272284620688115,3.3853640764597497,0,4,1.0,0.40044830908727796,0.0019879878369481233,0.0001678466796875
CliffWalking-confirmatory,mean_return,count_gate_tau_20,fuzzy_reliability_full,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,30,0.0,0.0,0,0,0.5,1.0,1.0,1.0
CliffWalking-confirmatory,mean_return,count_gate_tau_20,original_fuzzy,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,30,0.0,0.0,0,0,0.5,1.0,1.0,1.0
CliffWalking-confirmatory,mean_return,crisp_relative_gate,fuzzy_no_reliability,30,-292.6,-487.0,-389.73333333333335,-195.26500000000004,-1.0684297355669308,-0.9033333333333333,2.3921339740816855e-06,3.116293746271448e-05,2.9802322387695312e-06,1,23,6,1.0463513629915207,0.19691368218685223,0,0,0.041666666666666664,2.8705607688980226e-05,0.0003739552495525738,3.5762786865234375e-05
CliffWalking-confirmatory,mean_return,crisp_relative_gate,fuzzy_no_support,30,-242.9,-484.0,-340.3,-129.6,-0.7941607963309493,-0.7101449275362319,0.00015365571420693683,0.0025499587024549702,0.00048828125,3,20,7,0.8926365733440282,-0.11591439575075357,0,13,0.13043478260869565,0.001690212856276305,0.01784971091718479,0.00341796875
CliffWalking-confirmatory,mean_return,crisp_relative_gate,fuzzy_reliability_full,30,-308.8333333333333,-487.0,-389.8666666666667,-227.66666666666666,-1.296737515496371,-1.0,8.158813429284376e-08,6.629191743375843e-06,2.384185791015625e-07,0,23,7,0.5829862547013422,-1.7838553582442307,0,0,0.0,1.2238220143926564e-06,9.943787615063765e-05,3.5762786865234375e-06
CliffWalking-confirmatory,mean_return,crisp_relative_gate,original_fuzzy,30,-308.8333333333333,-487.0,-389.8666666666667,-227.66666666666666,-1.296737515496371,-1.0,8.158813429284376e-08,6.629191743375843e-06,2.384185791015625e-07,0,23,7,0.5829862547013422,-1.7838553582442307,0,0,0.0,1.2238220143926564e-06,9.943787615063765e-05,3.5762786865234375e-06
CliffWalking-confirmatory,mean_return,fuzzy_no_reliability,fuzzy_no_support,30,49.7,2.0,-15.3,114.76666666666667,0.25382738680642947,0.8128654970760234,0.17502610330627238,0.0018263397259517266,0.00014495849609375,17,1,12,0.8713753071362658,3.282748949792561,1,4,0.9444444444444444,1.0,0.014610717807613813,0.00115966796875
